timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312202258701041,548,219,114,1
20260312202259953626,543,219,113,0
20260312202300705889,608,219,127,0
20260312202301705704,608,219,128,0
20260312202302704671,608,219,128,0
20260312202303705330,615,219,129,0
20260312202304712577,609,219,128,0
20260312202305709649,607,219,128,0
20260312202306747417,608,219,128,0
20260312202307904419,602,220,126,0
20260312202308907255,607,219,127,0
20260312202309904277,626,220,132,0
20260312202310906414,629,220,133,0
20260312202311906104,620,220,131,0
