timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312195936491220,538,219,112,1
20260312195937490630,583,219,122,0
20260312195938490322,608,219,128,0
20260312195939490461,617,219,129,0
20260312195940497751,610,219,128,0
20260312195941490894,603,219,126,0
20260312195942490829,604,219,127,0
20260312195943491911,604,219,126,0
20260312195944492421,608,219,128,0
20260312195945492473,617,219,129,0
20260312195946543551,609,219,128,0
20260312195947596773,608,219,128,0
20260312195948784877,608,219,128,0
20260312195949795191,623,219,131,0
