timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312200646882287,540,219,112,0
20260312200647886379,578,219,120,0
20260312200648904187,600,219,125,0
20260312200649948730,599,219,125,0
20260312200650947360,599,219,125,0
20260312200651949920,607,219,127,0
20260312200652950305,604,219,126,0
20260312200653949585,603,219,126,0
20260312200654974836,603,219,126,0
20260312200656181546,603,219,126,0
20260312200657189099,603,219,126,0
20260312200658383133,610,219,128,0
20260312200659183540,604,219,126,0
20260312200700182230,602,219,126,0
20260312200701185213,601,219,125,0
20260312200702186266,603,219,126,0
20260312200703186288,603,219,126,0
20260312200704184134,610,219,128,0
20260312200705184915,604,219,126,0
20260312200706185752,603,219,126,0
20260312200707185911,603,219,126,0
20260312200708187664,604,219,126,0
20260312200709187851,608,219,127,0
