timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312193355535918,541,219,112,1
20260312193356538473,635,219,133,0
20260312193357538652,626,219,131,0
20260312193358550355,626,219,131,0
20260312193359571963,626,219,131,0
20260312193400552598,626,219,131,0
20260312193401545801,625,219,131,0
20260312193402548268,631,219,133,0
20260312193403545667,625,219,131,0
20260312193404557982,625,219,131,0
20260312193405545532,623,219,131,0
20260312193406588973,628,219,132,0
20260312193407550606,630,219,132,0
20260312193408560891,637,219,134,0
