timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312203403646177,544,220,113,0
20260312203404647009,611,220,128,0
20260312203405646886,597,220,125,0
20260312203406648237,597,220,125,0
20260312203407649342,597,220,125,0
20260312203408651579,597,220,126,0
20260312203409651918,605,220,127,0
20260312203410653588,601,220,126,0
20260312203411653717,596,220,126,0
20260312203412654964,597,220,126,0
20260312203413653293,597,220,126,0
20260312203414655236,590,220,124,0
20260312203415655249,597,220,125,0
20260312203416655370,592,220,124,0
20260312203417657894,594,220,125,0
20260312203418659349,597,220,125,0
20260312203419661751,593,220,124,0
20260312203420664968,593,220,125,0
20260312203421664402,603,220,127,0
20260312203422665739,601,220,126,0
20260312203423667259,595,220,125,0
