timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312204106019428,537,220,112,0
20260312204107021667,537,220,112,0
20260312204108022505,592,220,124,0
20260312204109023505,595,220,125,0
20260312204110027719,602,220,126,0
20260312204111025884,596,220,125,0
20260312204112032784,596,220,125,0
20260312204113026133,594,220,125,0
20260312204114030614,595,220,125,0
20260312204115032093,601,220,126,0
20260312204116031769,605,220,127,0
20260312204117035667,594,220,125,0
20260312204118035166,596,220,125,0
20260312204119035023,595,220,125,0
20260312204120038087,597,220,125,0
20260312204121044125,604,220,127,0
20260312204122037752,603,220,127,0
20260312204123042110,596,220,125,0
20260312204124050465,596,220,125,0
20260312204125056514,596,220,125,0
20260312204126043441,603,220,127,0
