timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312195241246896,538,220,112,1
20260312195242249616,538,220,112,1
20260312195243249494,590,220,123,0
20260312195244250929,603,220,126,0
20260312195245326606,603,220,126,0
20260312195246257822,610,220,128,0
20260312195247310117,608,220,128,0
20260312195248274581,608,219,128,0
20260312195249274462,608,220,128,0
20260312195250281069,608,220,128,0
20260312195251277573,616,220,130,0
20260312195252279539,608,220,128,0
20260312195253277194,619,220,130,0
20260312195254278010,621,219,130,0
