timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312201349450318,538,220,112,0
20260312201350451371,571,220,119,0
20260312201351451757,609,220,128,0
20260312201352451437,602,220,126,0
20260312201353453631,601,220,126,0
20260312201354453512,601,220,126,0
20260312201355460841,602,220,126,0
20260312201356627123,601,220,126,0
20260312201357496135,608,220,128,0
20260312201358612552,601,220,126,0
20260312201359478494,600,220,126,0
20260312201400502894,600,220,126,0
20260312201401511743,601,220,126,0
20260312201402514690,601,220,126,0
20260312201403510030,608,220,128,0
20260312201404628066,604,220,127,0
20260312201405628918,601,220,126,0
20260312201406630037,601,220,126,0
20260312201407630065,600,220,126,0
20260312201408627488,600,220,126,0
20260312201409630860,608,220,128,0
20260312201410633041,608,220,128,0
20260312201411638351,614,220,129,0
