timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312203726783375,536,220,112,0
20260312203727790509,536,220,112,0
20260312203728792888,605,220,127,0
20260312203729793519,601,220,126,0
20260312203730794686,602,220,126,0
20260312203731795889,601,220,126,0
20260312203732798602,601,220,126,0
20260312203733800023,607,220,128,0
20260312203734802477,608,220,128,0
20260312203735801522,601,220,126,0
20260312203736804667,597,220,125,0
20260312203737805601,601,220,126,0
20260312203738810135,597,220,126,0
20260312203739812258,603,220,127,0
20260312203740812719,603,220,127,0
20260312203741814217,595,220,125,0
20260312203742817472,596,220,125,0
20260312203743816011,600,220,126,0
20260312203744818334,600,220,126,0
20260312203745819563,608,220,128,0
20260312203746820611,605,220,127,0
20260312203747822014,601,220,126,0
20260312203748825119,605,220,127,0
