timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312193619873572,569,219,118,0
20260312193620874555,609,219,128,0
20260312193621873578,602,219,126,0
20260312193622874086,602,219,126,0
20260312193623875703,601,219,125,0
20260312193624874879,597,219,125,0
20260312193625878422,601,219,126,0
20260312193626878342,607,219,127,0
20260312193627891717,599,219,125,0
20260312193628909542,595,219,124,0
20260312193629905240,595,219,124,0
20260312193630912405,598,219,125,0
20260312193631905675,598,219,125,0
20260312193632906938,606,219,127,0
20260312193633905886,598,219,125,0
20260312193634907495,595,219,125,0
20260312193635907401,595,219,125,0
20260312193636912104,595,219,125,0
20260312193637914504,595,219,125,0
20260312193638912498,603,219,126,0
20260312193639923496,606,219,127,0
