timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312202634902082,618,220,130,0
20260312202635988314,580,220,122,0
20260312202637034544,595,220,125,0
20260312202637789741,589,220,124,0
20260312202638800921,590,220,124,0
20260312202639793422,604,220,127,0
20260312202640791893,601,220,126,0
20260312202641811778,595,220,125,0
20260312202642795708,596,220,126,0
20260312202643799683,596,220,126,0
20260312202644796835,596,220,126,0
20260312202645797938,603,220,127,0
20260312202646796367,597,220,126,0
20260312202647797414,595,220,125,0
20260312202648797383,595,220,125,0
20260312202649800172,595,220,125,0
20260312202650801932,595,220,125,0
20260312202651802867,603,220,127,0
20260312202652807331,603,220,127,0
20260312202653803712,595,220,125,0
20260312202654808435,598,220,126,0
