timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312203107169862,536,220,112,1
20260312203108176525,569,220,119,0
20260312203109182426,613,220,129,0
20260312203110192249,608,220,128,0
20260312203111206108,606,220,128,0
20260312203112198341,607,220,128,0
20260312203113376074,606,220,128,0
20260312203114198572,606,220,128,0
20260312203115198396,612,220,129,0
20260312203116200876,612,220,129,0
20260312203117201702,607,220,128,0
20260312203118201799,607,220,128,0
20260312203119202845,623,220,131,0
20260312203120205028,621,220,131,0
