timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312193914541164,541,219,112,0
20260312193915536039,602,218,126,0
20260312193916539175,602,218,126,0
20260312193917536407,602,218,126,0
20260312193918547734,602,218,126,0
20260312193919558801,602,218,125,0
20260312193920584952,610,218,128,0
20260312193921608071,602,218,126,0
20260312193922605781,602,218,126,0
20260312193923605345,602,218,126,0
20260312193924607143,602,218,126,0
20260312193925606172,601,218,125,0
20260312193926620772,611,218,128,0
20260312193927612247,605,218,126,0
20260312193928612472,604,219,126,0
20260312193929610624,605,218,126,0
20260312193930611285,605,218,126,0
20260312193931611681,605,218,126,0
20260312193932611923,613,218,128,0
20260312193933612994,606,218,127,0
20260312193934613438,608,218,127,0
20260312193935655100,610,218,128,0
20260312193936619793,626,218,131,0
