timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312203026450371,538,220,112,0
20260312203027452656,603,220,127,0
20260312203028452356,605,220,127,0
20260312203029463361,597,220,125,0
20260312203030453190,601,220,126,0
20260312203031455020,601,220,126,0
20260312203032455628,601,220,126,0
20260312203033458585,607,220,128,0
20260312203034456399,606,220,127,0
20260312203035456545,600,220,126,0
20260312203036602268,600,219,126,0
20260312203037803230,599,220,126,0
20260312203038808503,598,220,126,0
20260312203040021625,606,220,127,0
20260312203041252389,597,220,125,0
20260312203042574443,601,220,126,0
20260312203043572209,601,220,126,0
20260312203044574948,598,220,126,0
20260312203045575435,607,220,128,0
20260312203046576643,601,220,126,0
20260312203047577740,605,220,127,0
20260312203048578550,618,220,130,0
