timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312201815256129,537,219,112,0
20260312201816255828,596,219,125,0
20260312201817259464,598,219,125,0
20260312201818259291,598,219,125,0
20260312201819260855,596,219,125,0
20260312201820263300,599,219,126,0
20260312201821260426,605,220,127,0
20260312201822264380,600,219,126,0
20260312201823260521,598,219,125,0
20260312201824261582,599,219,125,0
20260312201825263216,595,219,125,0
20260312201826263485,595,219,125,0
20260312201827264767,599,219,125,0
20260312201828263977,593,219,124,0
20260312201829265807,592,219,124,0
20260312201830266850,594,219,125,0
20260312201831266207,595,219,125,0
20260312201832372051,595,219,125,0
20260312201833474312,601,219,126,0
20260312201834479016,594,219,124,0
20260312201835472371,565,219,117,0
