timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312202218826127,546,220,114,0
20260312202219876785,541,220,113,0
20260312202220833517,597,219,125,0
20260312202221830579,606,219,127,0
20260312202222829750,603,219,127,0
20260312202223829915,598,219,125,0
20260312202224830259,599,219,125,0
20260312202225830602,598,219,125,0
20260312202226832535,598,219,125,0
20260312202227831411,609,219,128,0
20260312202228832658,606,219,127,0
20260312202229832059,603,219,126,0
20260312202230837500,603,219,126,0
20260312202231882542,603,219,126,0
20260312202232884581,603,219,126,0
20260312202233883066,609,219,128,0
20260312202235037442,604,219,127,0
20260312202236165809,602,219,126,0
20260312202237167946,601,219,126,0
20260312202238169359,602,219,126,0
20260312202239170253,610,219,128,0
20260312202240409122,608,219,128,0
20260312202241408358,545,219,113,0
