timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312203401613880,507,220,105,0
20260312203402614374,468,220,95,0
20260312203403614223,398,220,80,0
20260312203404615246,482,220,99,0
20260312203405615584,464,220,95,0
20260312203406616478,463,220,95,0
20260312203407616626,463,220,95,0
20260312203408617336,463,220,94,0
20260312203409617970,463,220,94,0
20260312203410618471,463,220,94,0
20260312203411622391,459,220,94,0
20260312203412619682,458,220,94,0
20260312203413619992,460,220,94,0
20260312203414620864,460,220,94,0
20260312203415621253,461,220,94,0
20260312203416622036,460,220,94,0
20260312203417623534,460,220,94,0
20260312203418624795,459,220,94,0
20260312203419626930,460,220,94,0
20260312203420630967,459,220,94,0
20260312203421632251,459,220,94,0
20260312203422631617,458,220,94,0
20260312203423632869,453,220,92,0
