timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312193417643150,531,219,110,0
20260312193418637208,412,219,82,0
20260312193419716846,485,219,100,0
20260312193420725078,494,219,101,0
20260312193421724232,494,219,101,0
20260312193422727057,494,219,101,0
20260312193423728392,491,219,101,0
20260312193424730039,494,219,101,0
20260312193425729891,491,219,101,0
20260312193426740967,490,219,101,0
20260312193427730236,408,219,81,0
20260312193428732316,444,219,89,0
20260312193429734119,535,219,111,0
