timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312203024440049,482,220,99,0
20260312203025447198,422,220,84,0
20260312203026441122,400,220,80,0
20260312203027445374,479,220,98,0
20260312203028447078,473,220,97,0
20260312203029446505,466,220,95,0
20260312203030446395,466,220,95,0
20260312203031449567,466,220,95,0
20260312203032451409,466,220,95,0
20260312203033451802,466,220,95,0
20260312203034451775,466,220,95,0
20260312203035452251,467,220,95,0
20260312203036600066,466,220,95,0
20260312203037804098,465,220,95,0
20260312203038801130,465,220,95,0
20260312203040020329,465,220,95,0
20260312203043744589,465,220,95,0
20260312203046654776,465,220,95,0
20260312203047656279,400,220,80,0
20260312203048655255,399,220,79,0
