timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312201812259574,483,219,99,0
20260312201813264394,422,219,84,0
20260312201814551273,430,219,86,0
20260312201815756198,400,219,80,0
20260312201816626312,459,219,93,0
20260312201817631658,469,219,96,0
20260312201818632145,469,219,96,0
20260312201819630726,469,219,96,0
20260312201820633479,469,219,96,0
20260312201821634145,461,220,94,0
20260312201822633426,461,219,94,0
20260312201823634403,461,219,94,0
20260312201824634595,461,219,94,0
20260312201825635453,461,219,94,0
20260312201826636222,461,219,94,0
20260312201827637567,461,219,94,0
20260312201828639802,461,219,94,0
20260312201829638575,461,219,94,0
20260312201830640913,460,219,94,0
20260312201831640473,460,219,93,0
20260312201832651180,460,219,93,0
20260312201833653205,460,219,94,0
20260312201834657739,460,219,94,0
20260312201835850383,402,219,80,0
