timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312201054921722,479,219,98,0
20260312201055924522,479,219,98,0
20260312201056925492,403,219,80,0
20260312201057925923,403,219,80,0
20260312201058926364,470,219,96,0
20260312201059926979,473,219,97,0
20260312201100928707,475,219,97,0
20260312201101928807,474,219,97,0
20260312201103064955,471,219,96,0
20260312201104148946,470,219,96,0
20260312201105311309,475,219,97,0
20260312201106324700,473,219,97,0
20260312201107337097,473,219,97,0
20260312201108320830,475,219,97,0
