timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312202256310258,483,219,99,0
20260312202257311458,406,219,81,0
20260312202258316917,473,219,97,0
20260312202259346869,397,219,79,0
20260312202300378529,484,219,99,0
20260312202301675704,483,219,99,0
20260312202302672967,482,219,99,0
20260312202303673189,483,219,99,0
20260312202304680348,482,219,99,0
20260312202305674275,483,219,99,0
20260312202306750023,481,219,98,0
20260312202307905382,481,220,99,0
20260312202308906037,483,219,99,0
20260312202309905402,480,220,98,0
20260312202310905321,401,220,80,0
20260312202311907063,447,220,91,0
