timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312204103681299,489,220,101,0
20260312204104683665,495,220,102,0
20260312204105684957,401,220,80,0
20260312204106699272,401,220,80,0
20260312204107688930,457,220,93,0
20260312204108690649,469,220,96,0
20260312204109695439,469,220,96,0
20260312204110702868,458,220,94,0
20260312204111698668,458,220,94,0
20260312204112696263,458,220,94,0
20260312204113697194,458,220,94,0
20260312204114698644,460,220,94,0
20260312204115702623,460,220,94,0
20260312204116708374,459,220,94,0
20260312204117709463,459,220,94,0
20260312204118708476,459,220,94,0
20260312204119705813,460,220,94,0
20260312204120708648,460,220,94,0
20260312204121710432,460,220,94,0
20260312204122708025,460,220,94,0
20260312204123723894,460,220,94,0
20260312204124715567,459,220,94,0
20260312204125715517,460,220,94,0
20260312204126715188,476,220,97,0
