timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312193353655258,463,219,94,0
20260312193354652475,388,219,77,0
20260312193355652454,464,219,94,0
20260312193356654505,470,219,96,0
20260312193357649720,470,219,96,0
20260312193358668915,469,219,96,0
20260312193359696430,469,219,96,0
20260312193400652475,470,219,96,0
20260312193401661032,469,219,96,0
20260312193402654948,470,219,96,0
20260312193403652886,469,219,95,0
20260312193404656611,474,219,97,0
20260312193405678323,471,219,96,0
20260312193406690511,387,219,76,0
20260312193407677802,458,219,93,0
20260312193408677410,515,219,106,0
