timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312195601812192,483,219,99,0
20260312195602775133,485,219,99,0
20260312195603766008,400,219,80,0
20260312195604766381,478,219,98,0
20260312195605767576,473,219,97,0
20260312195606769476,469,219,96,0
20260312195607781237,469,219,96,0
20260312195608800082,469,219,96,0
20260312195609817848,473,219,97,0
20260312195610831498,471,219,96,0
20260312195611836881,473,219,97,0
20260312195612831761,471,219,96,0
20260312195613830967,471,219,96,0
20260312195614799733,418,219,84,0
