timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312201347410817,482,220,99,0
20260312201348411827,424,219,84,0
20260312201349415395,432,220,87,0
20260312201350416246,427,220,86,0
20260312201351417398,474,220,97,0
20260312201352417866,473,220,97,0
20260312201353421669,467,220,95,0
20260312201354420519,467,220,96,0
20260312201355432719,466,220,95,0
20260312201356627003,466,220,95,0
20260312201357476228,465,220,95,0
20260312201358611057,466,220,95,0
20260312201359479591,466,220,95,0
20260312201400498709,468,220,96,0
20260312201401695180,466,220,95,0
20260312201402687555,468,220,96,0
20260312201403509111,467,220,96,0
20260312201404628851,466,220,95,0
20260312201405629986,466,220,95,0
20260312201406628964,466,220,95,0
20260312201407634225,465,220,95,0
20260312201408628457,465,220,95,0
20260312201409629756,466,220,95,0
20260312201410631824,402,220,80,0
20260312201411638387,395,220,79,0
