timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312194637362035,477,219,97,0
20260312194638338719,447,219,89,0
20260312194639340064,447,219,89,0
20260312194640338720,451,219,91,0
20260312194641339291,481,219,99,0
20260312194642484977,481,219,99,0
20260312194643532010,481,219,99,0
20260312194644482444,482,219,99,0
20260312194645478039,482,219,99,0
20260312194646475113,483,219,99,0
20260312194647477348,479,219,98,0
20260312194648525519,395,219,78,0
20260312194649485496,481,219,98,0
