timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312201020595703,484,219,99,0
20260312201021540560,415,219,83,0
20260312201022538878,401,219,80,0
20260312201023542830,453,219,92,0
20260312201024541883,469,219,96,0
20260312201025544358,459,219,94,0
20260312201026544748,461,219,94,0
20260312201027544957,461,219,94,0
20260312201028545249,461,219,94,0
20260312201029547462,461,219,94,0
20260312201030549853,461,219,94,0
20260312201031549692,460,219,94,0
20260312201032550238,461,219,94,0
20260312201033551547,460,219,93,0
20260312201034551841,461,219,94,0
20260312201035553942,461,219,94,0
20260312201036551054,461,219,94,0
20260312201037721592,459,219,93,0
20260312201038553487,460,219,93,0
20260312201039671818,460,219,94,0
20260312201040652401,460,219,94,0
20260312201041785947,460,219,94,0
20260312201042954647,429,219,86,0
