timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312201429281475,482,219,99,1
20260312201430325557,408,220,81,0
20260312201431172094,469,220,95,0
20260312201432173484,437,220,88,0
20260312201433172808,482,220,99,0
20260312201434178927,480,220,98,0
20260312201435188439,481,220,99,0
20260312201436249126,481,220,99,0
20260312201437180142,482,220,99,0
20260312201438180920,482,220,99,0
20260312201439182794,482,220,99,0
20260312201440183150,481,220,99,0
20260312201441184980,483,220,99,0
20260312201442185176,483,220,99,0
20260312201443186768,396,220,79,0
20260312201444187447,435,220,88,0
