timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312195304782516,479,219,98,0
20260312195305784296,514,219,106,0
20260312195306787005,401,219,80,0
20260312195307790001,477,219,97,0
20260312195308785201,480,219,98,0
20260312195309786227,482,219,99,0
20260312195310791409,484,219,99,0
20260312195311788758,483,219,99,0
20260312195312791453,483,219,99,0
20260312195313791887,483,219,99,0
20260312195314791824,484,219,99,0
20260312195315792100,405,219,81,0
20260312195316792155,397,219,79,0
