timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312203831959679,475,220,98,0
20260312203832962096,475,220,98,0
20260312203833957616,402,220,80,0
20260312203834962409,402,220,80,0
20260312203835963818,475,220,97,0
20260312203836967972,483,220,99,0
20260312203837968495,482,220,99,0
20260312203838968986,480,220,98,0
20260312203839969410,482,220,99,0
20260312203840970909,482,220,99,0
20260312203841972205,480,220,99,0
20260312203842973776,462,220,94,0
20260312203843973409,394,220,79,0
