timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312200340359110,521,219,107,0
20260312200341354923,418,219,83,0
20260312200342347342,398,219,79,0
20260312200343351975,424,219,85,0
20260312200344350752,476,218,97,0
20260312200345356581,476,218,97,0
20260312200346355580,473,219,96,0
20260312200347355840,474,218,96,0
20260312200348353685,476,218,97,0
20260312200349355348,476,218,97,0
20260312200350355074,473,218,96,0
20260312200351357799,473,218,96,0
20260312200352357921,473,218,96,0
20260312200353357960,418,218,83,0
20260312200354406538,484,218,99,0
