timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312195239291911,477,220,98,0
20260312195240292382,424,220,84,0
20260312195241292775,424,220,84,0
20260312195242295355,448,220,90,0
20260312195243294524,480,220,99,0
20260312195244306970,482,220,99,0
20260312195245349531,480,220,98,0
20260312195246326003,481,220,99,0
20260312195247521729,481,220,99,0
20260312195248525990,482,219,99,0
20260312195249532343,483,220,99,0
20260312195250543170,481,220,99,0
20260312195251523875,482,220,99,0
20260312195252526422,481,220,99,0
20260312195253528657,395,220,79,0
20260312195254530853,462,219,94,0
