timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312194610305189,476,219,97,0
20260312194611304369,481,219,97,0
20260312194612304995,481,219,97,0
20260312194613339573,470,219,95,0
20260312194614343588,478,219,98,0
20260312194615336582,480,219,98,0
20260312194616338462,479,218,98,0
20260312194617337986,478,219,97,0
20260312194618341322,478,219,98,0
20260312194619342764,481,219,98,0
20260312194620342120,481,219,98,0
20260312194621349130,480,219,98,0
20260312194622345420,480,219,98,0
20260312194623431850,478,219,97,0
20260312194624463780,395,219,78,0
20260312194625350867,475,219,97,0
