timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312195203509645,483,219,99,0
20260312195204509933,470,219,96,0
20260312195205512428,398,219,79,0
20260312195206513574,485,219,99,0
20260312195207622252,464,219,95,0
20260312195208751148,470,219,96,0
20260312195209756676,466,219,95,0
20260312195210797222,465,219,95,0
20260312195211768697,465,219,95,0
20260312195212767273,468,219,96,0
20260312195213769892,467,219,96,0
20260312195214768949,467,219,95,0
20260312195215772319,464,219,95,0
20260312195216775265,467,219,95,0
20260312195217775157,467,219,95,0
20260312195218777021,466,219,95,0
20260312195219797365,467,219,95,0
20260312195220777497,468,219,96,0
20260312195221775225,466,219,95,0
20260312195222781349,466,219,95,0
20260312195223781808,465,219,95,0
20260312195224782278,466,220,95,0
20260312195225784639,466,220,95,0
20260312195226844686,402,220,80,0
20260312195227791087,401,219,80,0
