timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312204139037152,478,220,98,0
20260312204140044026,421,220,79,0
20260312204141045646,474,220,97,0
20260312204142052935,426,220,86,0
20260312204143046348,469,220,96,0
20260312204144050454,471,220,97,0
20260312204145053620,471,220,97,0
20260312204146051395,468,220,96,0
20260312204147059611,469,220,96,0
20260312204148055479,470,220,96,0
20260312204149055430,469,220,96,0
20260312204150053646,469,220,96,0
20260312204151056353,468,220,96,0
20260312204152064262,424,220,85,0
20260312204153066453,478,220,98,0
