timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312193617957564,529,219,109,0
20260312193618948876,421,219,84,0
20260312193619945143,493,219,101,0
20260312193620945227,492,219,101,0
20260312193621947068,481,219,98,0
20260312193622953742,480,219,98,0
20260312193623966851,481,219,98,0
20260312193624966589,478,219,98,0
20260312193625952408,477,219,97,0
20260312193626953523,477,219,97,0
20260312193627955017,478,219,97,0
20260312193628999075,478,219,97,0
20260312193629978707,478,219,98,0
20260312193630956418,477,219,97,0
20260312193631955550,478,219,98,0
20260312193632957230,477,219,97,0
20260312193633958290,477,219,97,0
20260312193634960398,477,219,97,0
20260312193635961347,477,219,97,0
20260312193636963044,477,219,97,0
20260312193637963938,478,219,97,0
20260312193638962235,477,219,97,0
20260312193639967208,492,219,101,0
