timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312194843475358,487,219,100,0
20260312194844466884,492,219,100,0
20260312194845467549,402,219,80,0
20260312194846468298,432,219,86,0
20260312194847469307,456,219,93,0
20260312194848606542,457,219,93,0
20260312194849709419,456,219,93,0
20260312194850598669,456,219,93,0
20260312194851601507,458,219,93,0
20260312194852602804,458,219,93,0
20260312194853601877,458,219,93,0
20260312194854605790,458,219,93,0
20260312194855605642,457,219,93,0
20260312194856607106,457,219,93,0
20260312194857610602,460,219,93,0
20260312194858606897,461,219,94,0
20260312194859610045,462,219,94,0
20260312194900617330,461,219,94,0
20260312194901698408,461,219,94,0
20260312194902700018,461,219,94,0
20260312194903701477,459,219,93,0
20260312194904703149,461,219,94,0
20260312194905711234,402,219,80,0
