timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312200644624964,486,219,100,0
20260312200645626623,520,219,107,0
20260312200646630741,402,219,80,0
20260312200647627540,454,219,92,0
20260312200648635121,476,219,97,0
20260312200649633113,473,219,96,0
20260312200650632134,468,219,95,0
20260312200651633630,467,219,95,0
20260312200652635379,467,219,95,0
20260312200653634514,467,219,95,0
20260312200654717883,471,219,96,0
20260312200655635034,467,219,95,0
20260312200656715185,467,219,95,0
20260312200657725937,467,219,95,0
20260312200658762273,468,219,95,0
20260312200659762273,467,219,95,0
20260312200700762693,468,219,95,0
20260312200701763018,467,219,95,0
20260312200702763798,466,219,95,0
20260312200703767912,467,219,95,0
20260312200704766633,468,219,95,0
20260312200705762665,468,219,95,0
20260312200706767263,467,219,95,0
20260312200707770070,465,219,95,0
20260312200708770632,397,219,79,0
20260312200709773243,468,219,95,0
