timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312193650370102,529,219,109,0
20260312193651375713,529,219,109,0
20260312193652370074,439,219,88,0
20260312193653369770,439,219,88,0
20260312193654369845,487,219,100,0
20260312193655370016,485,219,100,0
20260312193656370655,487,219,100,0
20260312193657371914,485,219,99,0
20260312193658381816,487,219,100,0
20260312193659373323,487,219,100,0
20260312193700374362,487,219,100,0
20260312193701378351,487,219,100,0
20260312193702378141,487,219,100,0
20260312193703388113,499,219,102,0
