timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312194259771719,476,219,97,0
20260312194300778961,508,218,104,0
20260312194301775968,404,218,80,0
20260312194302778013,473,218,96,0
20260312194303778028,471,218,96,0
20260312194304778511,471,218,96,0
20260312194305787683,472,218,96,0
20260312194306780184,471,218,96,0
20260312194307780641,467,218,95,0
20260312194308781655,470,218,96,0
20260312194309783290,469,218,95,0
20260312194310783155,466,218,95,0
20260312194311784419,466,218,95,0
20260312194312784296,425,218,85,0
