timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312200304256648,479,219,98,0
20260312200305261303,432,219,86,0
20260312200306259522,441,219,88,0
20260312200307260708,447,219,90,0
20260312200308260311,462,219,94,0
20260312200309262745,462,219,94,0
20260312200310259690,462,218,94,0
20260312200311260803,462,218,94,0
20260312200312263585,462,218,94,0
20260312200313264297,462,218,94,0
20260312200314265171,462,218,94,0
20260312200315266378,463,218,94,0
20260312200316346846,461,218,94,0
20260312200317272509,461,218,94,0
20260312200318275750,462,218,94,0
20260312200319379761,463,219,94,0
20260312200320366333,462,218,94,0
20260312200321371140,462,218,94,0
20260312200322363659,462,218,94,0
20260312200323363227,462,218,94,0
20260312200324363574,462,219,94,0
20260312200325367306,462,219,94,0
20260312200326367235,428,219,86,0
