timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312194534576386,482,219,98,0
20260312194535582254,464,219,94,0
20260312194536574371,396,219,78,0
20260312194537573349,472,219,96,0
20260312194538573229,463,219,94,0
20260312194539599472,464,219,94,0
20260312194540598526,464,219,94,0
20260312194541622275,462,219,94,0
20260312194542575361,464,219,94,0
20260312194543575726,462,219,94,0
20260312194544576945,465,219,94,0
20260312194545576882,465,219,95,0
20260312194546580157,464,219,95,0
20260312194547577899,464,219,94,0
20260312194548580969,466,219,95,0
20260312194549579019,465,219,94,0
20260312194550579518,465,219,95,0
20260312194551579561,464,219,94,0
20260312194552581416,465,219,95,0
20260312194553581092,464,219,94,0
20260312194554582428,464,219,95,0
20260312194555582807,464,219,94,0
20260312194556583519,464,219,95,0
20260312194557584486,398,219,79,0
20260312194558595311,396,219,78,0
