timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312195336323303,478,219,98,0
20260312195337324032,431,219,86,0
20260312195338325840,428,219,86,0
20260312195339323733,422,219,85,0
20260312195340325514,421,219,84,0
20260312195341327049,481,219,99,0
20260312195342328271,484,219,99,0
20260312195343327289,476,219,97,0
20260312195344330197,459,219,93,0
20260312195345343081,484,219,99,0
20260312195346356111,484,219,99,0
20260312195347341093,395,219,79,0
20260312195348511940,476,219,97,0
