timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312203437860655,476,220,98,0
20260312203438867457,476,220,98,0
20260312203439866674,404,220,80,0
20260312203440872109,404,220,80,0
20260312203441873115,471,220,97,0
20260312203442873964,470,220,96,0
20260312203443874722,470,220,96,0
20260312203444877339,476,220,97,0
20260312203445877853,470,220,96,0
20260312203446879046,469,220,96,0
20260312203447879392,469,220,96,0
20260312203448879294,469,220,96,0
20260312203449881505,469,220,96,0
20260312203450882490,470,220,96,0
