timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260312200007592164,484,219,99,0
20260312200008597581,520,219,107,0
20260312200009598379,404,219,80,0
20260312200010597349,478,219,97,0
20260312200011600608,485,218,99,0
20260312200012603116,482,218,99,0
20260312200013600346,483,218,99,0
20260312200014601188,484,218,99,0
20260312200015600643,482,218,99,0
20260312200016601664,485,218,99,0
20260312200017601714,485,218,99,0
20260312200018602844,400,219,79,0
20260312200019604438,408,219,81,0
